Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Bryce Jarvis","ARI",22,102.23007272582959,128.33149823531573,79.66093962960718,106.20104866396088,97.67630275897243,122.61504857341295,108.25727293557748,115.76493221240834,109.0592591063906,93.64736622664529,134.75964302364213,112.35070574540917,117.992727816467,106.87963062190376,75.48478463601008,123.59964937300009,"Bryce Jarvis",27477,686826
"Kaleb Ort","HOU",46,111.72521862671383,163.1098912108566,68.49689899829832,129.85869737090883,112.25194285062004,163.87886746791096,87.14600158624177,105.13646090643556,85.54301008625517,97.0563869234404,120.09014283813313,121.28242676840908,111.33840218188989,57.26738108154519,97.99314749577847,123.51960873759731,"Kaleb Ort",20061,672391
"Ryan Bergert","- - -",76.1,101.29058645661276,128.4638260721395,76.73901044110389,79.93860486538567,101.64269269408646,128.93744515001205,87.8497622159583,97.64618478160996,89.18211548958588,104.71676969049693,87.90604192295697,96.60950681812007,112.389513452377,117.4351814899141,70.12144143397224,123.51174360922266,"Ryan Bergert",29863,686701
"Brent Headrick","NYY",23,136.8064015002705,84.57550616006586,161.7565253769244,129.85870813985971,144.92154123009215,89.59239197496701,84.15221037528585,81.39597648403767,90.612225498774,120.01416911417193,77.28616057548996,89.83768006485101,77.22360262131774,137.57725920999144,60.463857083835116,123.01059933984384,"Brent Headrick",27702,687396
"Robbie Ray","SFG",182.1,109.25186647369338,113.03493026233625,96.6531948357391,93.96946997161002,112.29540476841294,116.18384817911631,89.38826768747566,93.54313088286979,92.09706370069455,103.46539083971058,88.93889638980406,98.68092196765208,103.57625993434438,86.73019183901616,85.56120775947824,122.94602878918626,"Robbie Ray",11486,592662
"Clarke Schmidt","NYY",78.2,97.32961796580574,105.97533889587558,91.84176052229074,85.42610201196868,102.66804551673079,111.78797527330424,81.70319868015368,85.27606283667065,80.68917390000715,106.76782347220217,81.91185054905543,92.66475560020235,106.41376837491798,96.87227431340764,80.23639790444152,122.47424980305435,"Clarke Schmidt",19899,657376
"Génesis Cabrera","- - -",42.2,87.17961825200987,117.96341265400517,73.62247983390921,215.27559389580549,84.52213471032252,114.24541425537949,113.43795107042804,116.30821640867278,97.83257809500748,95.64059201493555,157.44686537700736,158.92616613199016,123.88781101151383,72.90410685253408,92.25477789998004,122.44057766294465,"Genesis Cabrera",17490,650893
"Ian Gibaut","CIN",25.1,63.413392712693906,89.15662226758957,71.12583895500642,92.22722899635133,62.72790052820088,88.19284206278901,105.41452922095405,103.57915271007239,95.19690749708435,98.32973454495428,104.60716324308731,101.96662553815368,128.27299000865665,87.88275247601406,85.5159852347515,122.39425160538877,"Ian Gibaut",17871,664139
"Jordan Romano","PHI",42.2,117.97532658594265,112.49057617895495,104.87574683791519,182.53304794034756,114.56507522264863,109.23886071348909,110.34293765758547,112.14727534620252,109.30712105890514,68.39930180347883,192.3658749090763,127.20027489854824,104.42766101136307,80.44841321605075,89.71180880277656,121.62285903170174,"Jordan Romano",16122,605447
"Ronny Henriquez","MIA",73,143.77563251783906,104.42316803801572,137.68557464457263,85.34879100829184,147.42781899549223,107.07571495678634,79.79128604634714,84.57712243800441,93.12740950801728,116.91770761881904,52.03104093043515,76.52801653131418,82.3331579197647,70.71734952759108,94.34021526933886,121.57113236305976,"Ronny Henriquez",24094,678692
"Luis Gil","NYY",57,75.4435114148785,160.8841934970109,46.89305330814395,65.49889351226503,74.67814911402422,159.25205071155148,93.06244441502199,109.47994113341247,89.2521920954153,107.34494680012449,81.86229445400774,108.91332983743263,135.9432540208407,108.85233680574014,75.84815197130281,121.1181287579046,"Luis Gil",21052,661563
"Aaron Civale","- - -",102,91.20497587298156,90.21046668367477,84.7459770800184,119.64666205494778,90.77145722252814,89.71584545557563,100.57814658632536,98.35239843854407,95.43403131784083,91.97059291382067,117.69446386471091,109.29623964276539,113.78063889854128,97.36768936765262,81.80341807635172,121.11118925458362,"Aaron Civale",19479,650644
"Hayden Birdsong","SFG",65.2,110.90367527361515,159.07892207503252,69.71613762598086,118.6001398968028,104.01324396310268,149.1953573874122,97.57495711092216,115.17727745196744,98.42904480585199,95.63605747111343,116.80170049579137,124.0521778060763,120.44333477835472,99.69444506592374,81.1937178308479,121.01977063309914,"Hayden Birdsong",31635,806185
"Anthony Banda","LAD",65,100.50752536051944,147.67995513661654,68.05766550319429,95.85326432285977,103.75069968027813,152.4452762381126,79.42789046903782,93.7992883347367,77.9807156371155,115.14601084337816,76.06445806358937,105.9190137335168,114.94605881669584,74.09722291099018,93.4996408211787,120.73832919311873,"Anthony Banda",14706,607455
"Erik Sabrowski","CLE",29.1,150.17614574862407,198.9446932814438,75.48637852181244,50.9105256627427,154.26359123481365,204.3595070534992,60.0139474841335,93.07354143769614,78.90759840241567,116.72501080443003,45.47536626783162,87.25905930522842,96.62406766556002,125.33992853987282,68.44964930526776,120.68964477531847,"Erik Sabrowski",24978,681870
