Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Matt Sauer","LAD",-0.049808019772171974,-1.467765897512436,1.4179579317569733,-6.404299780726433,-0.6913041025400162,0.5519676685333252,0.5461204205789874,0.8863400220870972,0.6608666790028414,6,-0.603766106069088,0.5135289008637168,2,1,"Matt Sauer",22284,669422
"Janson Junk","MIA",0.7765522170811892,-7.0035316944122314,7.780084013938904,4.787800192832947,0.4874773472547531,0.9339750647033233,0.905548422996487,0.902999997138977,1.0786556038591597,18,0.7971090823411942,0.034339471724711856,3,1,"Janson Junk",23301,676083
"Simeon Woods Richardson","MIN",-0.06178778409957886,-8.462183773517609,8.400396078824997,3.8840000331401825,0.3771185092628002,0.9995602969011647,0.9373008797311375,0.8789739323698956,1.2492782551309336,23,-0.1520785614848137,0.09026359715386412,0,1,"Simeon Woods Richardson",24494,680573
"Randy Vásquez","SDP",0.6202521920204163,-8.988450020551682,9.60870161652565,8.937899470329285,0.9011426717042923,0.9562269928487571,0.8980630227735826,0.838421453322683,1.378622207376692,27,0.368237741291523,0.28040760825313193,0,1,"Randy Vasquez",24719,681190
"Quinn Priester","MIL",1.4995145872235298,-10.23656177520752,11.736076593399048,14.2319997549057,1.4167437255382538,0.9656916094360067,0.9148361252014896,0.9062413758245008,1.3719407651159499,27,0.7409083843231201,0.8118798687500239,3,1,"Quinn Priester",25977,682990
"Nick Lodolo","CIN",1.7146803438663483,-10.274935841560364,11.98961628973484,20.24229806661606,1.995864599943161,0.9951069206446856,0.956163244897669,0.8661310117820213,0.9699555613376476,27,1.3768683895468712,0.34624327643921493,0,1,"Nick Lodolo",26378,666157
"Ryan Gusto","- - -",-1.173757802695036,-7.189687669277191,6.015929877758026,-16.101799823343754,-1.6258002445101738,0.7822272795619387,0.7401230516277741,0.7436963187323676,0.8492000156641006,25,-1.601578637957573,0.10104569393603313,1,1,"Ryan Gusto",26440,687473
"Wikelman González","CHW",0.14118801057338715,-0.7959200143814087,0.937108039855957,1.1389999389648438,0.11580642312765121,0.6134555339813232,0.5794550776481628,0.7901000380516052,1.2227799892425537,10,0.1432550996541977,0.08689688814690288,2,1,"Wikelman Gonzalez",26641,682790
"Anthony Molina","COL",-0.4516299217939377,-1.2280340194702148,0.7764040529727936,-9.087000608444214,-0.8823992908000946,0.28468902954241126,0.28498126353536335,0.23909411009620218,0.3525833375751972,12,-0.8729613423347473,-0.7134360068003958,0,1,"Anthony Molina",26952,683627
"Landon Knack","LAD",-0.6205581091344357,-2.746560052037239,2.1260019540786743,-5.01419985294342,-0.5117619186639786,0.7148455095984948,0.6872275627177694,0.7924399852752686,1.037933309872945,9,-0.369035929441452,-0.49906508091948976,1,1,"Landon Knack",27487,689017
"Brent Headrick","NYY",0.34359607100486755,-0.44569993019104004,0.7892959713935852,2.2960000038146973,0.22364282608032227,0.37948212027549744,0.4443930983543396,0.5988588333129883,0.3374461531639099,13,0.1882137954235077,0.7172203545581114,2,1,"Brent Headrick",27702,687396
"Mick Abel","- - -",-0.8378918468952179,-3.9895659685134888,3.1516741812229156,-8.248800039291382,-0.8475520610809326,1.0902290583988807,0.9455366221869864,0.8379999995231628,1.0386443999078538,9,-0.1505395919084549,-0.6180070180358376,0,1,"Mick Abel",27756,690953
"Zach Brzykcy","WSN",-0.1324719935655594,-0.7371261715888977,0.6046541929244995,-7.609000205993652,-0.7927340865135193,0.32582783699035645,0.31949999928474426,0.37376922369003296,0.44097334146499634,15,-0.34504425525665283,-0.06152626612418355,1,1,"Zach Brzykcy",27783,694350
"Andre Granillo","STL",0.03614802658557892,-0.36216795444488525,0.398315966129303,-1.6419999599456787,-0.17634420096874237,0.26314792037010193,0.29823270440101624,0.4896714389324188,0.4970250129699707,8,-0.10378194600343704,0.24114965362103427,1,1,"Andre Granillo",29542,701552
"Emmet Sheehan","LAD",1.03969007730484,-4.262473940849304,5.30216383934021,9.759899377822876,1.0036223530769348,0.9648828289725564,0.9823963262818076,0.9295599937438965,1.3348000049591064,15,1.0674516558647156,0.010078222464595443,2,1,"Emmet Sheehan",29839,686218
"Sean Burke","CHW",-0.6264940202236176,-11.156856060028076,10.530361890792847,-7.978400230407715,-0.830637663602829,1.020560760781696,0.9208695292472839,0.9107357050691333,1.16802145753588,28,-1.3315873593091965,0.7177150213763173,3,1,"Sean Burke",29878,680732
